id_sv,ten_sv,ngay_sinh,gioi_tinh,uu_tien,khu_vuc,diem_khuyen_khich,ma_tinh,loai_thi_sinh
22446346075,Họ Tên 9158,2006-01-22,Nữ,Đối tượng 2,KV1,1.81,224,Thí sinh không phải tự do
20045821449,Họ Tên 9159,2002-09-14,Nam,Không,KV1,1.88,200,Thí sinh tự do
47675257309,Họ Tên 9160,2006-02-08,Nam,Đối tượng 1,KV1,0.74,476,Thí sinh không phải tự do
47359259326,Họ Tên 9161,2002-07-19,Nữ,Đối tượng 2,KV3,0.27,473,Thí sinh tự do
18150165572,Họ Tên 9162,2006-04-09,Nam,Không,KV3,1.25,181,Thí sinh tự do
33791746423,Họ Tên 9163,2003-03-04,Nam,Đối tượng 2,KV1,1.25,337,Thí sinh không phải tự do
54868905156,Họ Tên 9164,2002-12-06,Nữ,Đối tượng 2,KV3,0.71,548,Thí sinh tự do
93943321110,Họ Tên 9165,2004-06-26,Nam,Đối tượng 2,KV1,0.12,939,Thí sinh không phải tự do
27327233561,Họ Tên 9166,2002-02-15,Nam,Đối tượng 1,KV1,1.01,273,Thí sinh không phải tự do
39933965639,Họ Tên 9167,2003-01-19,Nam,Đối tượng 2,KV3,0.86,399,Thí sinh tự do
82882682173,Họ Tên 9168,2003-04-21,Nữ,Không,KV2,1.14,828,Thí sinh tự do
49613073713,Họ Tên 9169,2003-06-17,Nam,Đối tượng 2,KV3,1.01,496,Thí sinh không phải tự do
21582261426,Họ Tên 9170,2003-01-11,Nam,Đối tượng 2,KV2,1.3,215,Thí sinh tự do
96022896354,Họ Tên 9171,2003-05-31,Nữ,Không,KV1,1.34,960,Thí sinh tự do
43614960250,Họ Tên 9172,2003-08-25,Nam,Đối tượng 1,KV2,1.43,436,Thí sinh không phải tự do
94038044833,Họ Tên 9173,2002-10-02,Nam,Đối tượng 1,KV1,1.53,940,Thí sinh không phải tự do
54307351172,Họ Tên 9174,2006-03-10,Nữ,Đối tượng 1,KV3,1.95,543,Thí sinh tự do
45402416406,Họ Tên 9175,2005-08-22,Nữ,Đối tượng 1,KV1,1.37,454,Thí sinh không phải tự do
12376641213,Họ Tên 9176,2006-07-23,Nữ,Không,KV3,0.83,123,Thí sinh tự do
57728058568,Họ Tên 9177,2002-03-20,Nữ,Đối tượng 1,KV3,1.01,577,Thí sinh không phải tự do
62724590882,Họ Tên 9178,2004-11-24,Nam,Không,KV2,0.61,627,Thí sinh tự do
22713881911,Họ Tên 9179,2005-01-15,Nam,Đối tượng 1,KV2,1.81,227,Thí sinh tự do
12931243763,Họ Tên 9180,2002-08-10,Nam,Không,KV1,1.11,129,Thí sinh không phải tự do
71434882158,Họ Tên 9181,2002-08-25,Nam,Đối tượng 1,KV1,0.56,714,Thí sinh tự do
75460263547,Họ Tên 9182,2005-01-30,Nam,Không,KV1,0.16,754,Thí sinh không phải tự do
39815213009,Họ Tên 9183,2003-11-09,Nữ,Đối tượng 1,KV1,0.88,398,Thí sinh không phải tự do
35372261563,Họ Tên 9184,2002-09-19,Nữ,Đối tượng 2,KV2,1.5,353,Thí sinh không phải tự do
18613582103,Họ Tên 9185,2006-09-05,Nữ,Không,KV3,1.58,186,Thí sinh không phải tự do
63648609449,Họ Tên 9186,2004-08-27,Nam,Không,KV1,0.01,636,Thí sinh tự do
32445727061,Họ Tên 9187,2002-11-14,Nữ,Không,KV2,0.67,324,Thí sinh không phải tự do
10929111128,Họ Tên 9188,2003-08-16,Nam,Không,KV1,1.66,109,Thí sinh tự do
51276324173,Họ Tên 9189,2006-10-29,Nữ,Không,KV2,0.29,512,Thí sinh không phải tự do
64016409278,Họ Tên 9190,2004-08-10,Nữ,Đối tượng 1,KV1,0.03,640,Thí sinh tự do
55865883807,Họ Tên 9191,2006-01-05,Nữ,Không,KV1,1.51,558,Thí sinh tự do
33042157515,Họ Tên 9192,2002-03-25,Nam,Đối tượng 1,KV2,1.67,330,Thí sinh không phải tự do
87341359750,Họ Tên 9193,2005-08-17,Nữ,Không,KV1,1.12,873,Thí sinh tự do
26308460153,Họ Tên 9194,2003-07-17,Nữ,Đối tượng 1,KV2,1.49,263,Thí sinh không phải tự do
66934581247,Họ Tên 9195,2006-06-02,Nam,Đối tượng 1,KV1,0.1,669,Thí sinh tự do
73480271721,Họ Tên 9196,2002-05-24,Nam,Không,KV2,0.7,734,Thí sinh tự do
76163964407,Họ Tên 9197,2004-08-02,Nữ,Đối tượng 2,KV3,1.28,761,Thí sinh tự do
14160070837,Họ Tên 9198,2005-01-04,Nam,Đối tượng 2,KV1,1.65,141,Thí sinh không phải tự do
15776848098,Họ Tên 9199,2003-03-30,Nữ,Không,KV3,0.16,157,Thí sinh tự do
41273789543,Họ Tên 9200,2003-10-18,Nữ,Không,KV2,0.89,412,Thí sinh tự do
56578847645,Họ Tên 9201,2005-05-03,Nam,Không,KV1,0.37,565,Thí sinh tự do
77620004798,Họ Tên 9202,2006-07-19,Nữ,Đối tượng 1,KV3,1.29,776,Thí sinh tự do
29941618522,Họ Tên 9203,2006-12-24,Nữ,Đối tượng 1,KV2,1.1,299,Thí sinh không phải tự do
50670195462,Họ Tên 9204,2006-07-04,Nữ,Không,KV3,0.24,506,Thí sinh tự do
96783612289,Họ Tên 9205,2003-03-10,Nam,Đối tượng 2,KV1,0.65,967,Thí sinh không phải tự do
45968907103,Họ Tên 9206,2002-12-12,Nữ,Đối tượng 1,KV2,1.08,459,Thí sinh không phải tự do
30094970134,Họ Tên 9207,2006-07-05,Nam,Đối tượng 2,KV3,0.67,300,Thí sinh tự do
18608679582,Họ Tên 9208,2005-08-01,Nam,Không,KV2,0.64,186,Thí sinh không phải tự do
26794129836,Họ Tên 9209,2005-02-19,Nữ,Đối tượng 2,KV2,1.9,267,Thí sinh tự do
15025050188,Họ Tên 9210,2004-07-31,Nam,Không,KV2,0.58,150,Thí sinh không phải tự do
51642194579,Họ Tên 9211,2003-03-24,Nữ,Đối tượng 1,KV1,1.84,516,Thí sinh không phải tự do
79365993026,Họ Tên 9212,2003-04-04,Nữ,Đối tượng 1,KV3,0.37,793,Thí sinh tự do
15735853703,Họ Tên 9213,2006-05-15,Nữ,Đối tượng 2,KV2,1.69,157,Thí sinh không phải tự do
24377242962,Họ Tên 9214,2003-09-28,Nam,Đối tượng 1,KV3,1.41,243,Thí sinh không phải tự do
31181698904,Họ Tên 9215,2004-12-15,Nam,Không,KV1,1.33,311,Thí sinh không phải tự do
22725083767,Họ Tên 9216,2002-03-20,Nam,Đối tượng 2,KV2,1.26,227,Thí sinh không phải tự do
83830684907,Họ Tên 9217,2004-12-02,Nam,Không,KV2,0.46,838,Thí sinh không phải tự do
61828526043,Họ Tên 9218,2005-02-11,Nữ,Đối tượng 2,KV1,0.63,618,Thí sinh không phải tự do
18732044846,Họ Tên 9219,2005-04-16,Nữ,Đối tượng 2,KV1,0.32,187,Thí sinh không phải tự do
43368830412,Họ Tên 9220,2003-10-29,Nữ,Không,KV3,0.61,433,Thí sinh tự do
46276607177,Họ Tên 9221,2004-12-15,Nam,Không,KV1,1.49,462,Thí sinh không phải tự do
69994649498,Họ Tên 9222,2002-04-29,Nam,Đối tượng 2,KV2,1.92,699,Thí sinh tự do
51107215545,Họ Tên 9223,2006-01-27,Nữ,Không,KV1,0.14,511,Thí sinh tự do
21053316726,Họ Tên 9224,2003-07-22,Nam,Không,KV3,0.45,210,Thí sinh không phải tự do
68771944686,Họ Tên 9225,2002-07-06,Nam,Đối tượng 1,KV3,0.84,687,Thí sinh tự do
67777954192,Họ Tên 9226,2003-10-06,Nữ,Đối tượng 2,KV2,1.19,677,Thí sinh tự do
53249174438,Họ Tên 9227,2002-07-28,Nữ,Không,KV3,1.48,532,Thí sinh tự do
37723395861,Họ Tên 9228,2002-03-28,Nữ,Đối tượng 2,KV3,1.81,377,Thí sinh không phải tự do
54557514593,Họ Tên 9229,2002-10-29,Nữ,Không,KV1,1.39,545,Thí sinh tự do
84500831644,Họ Tên 9230,2006-01-23,Nam,Đối tượng 2,KV1,1.14,845,Thí sinh không phải tự do
50770021577,Họ Tên 9231,2002-05-25,Nữ,Đối tượng 1,KV1,1.54,507,Thí sinh tự do
99662537018,Họ Tên 9232,2002-03-26,Nam,Đối tượng 1,KV1,1.08,996,Thí sinh không phải tự do
64889888958,Họ Tên 9233,2005-02-04,Nam,Đối tượng 2,KV3,1.83,648,Thí sinh không phải tự do
60736724327,Họ Tên 9234,2006-09-09,Nữ,Không,KV2,1.45,607,Thí sinh tự do
66365435333,Họ Tên 9235,2003-11-11,Nữ,Không,KV1,0.53,663,Thí sinh tự do
66191784587,Họ Tên 9236,2004-07-02,Nữ,Không,KV1,1.45,661,Thí sinh không phải tự do
37990543151,Họ Tên 9237,2006-08-06,Nữ,Đối tượng 1,KV3,1.63,379,Thí sinh tự do
49732056082,Họ Tên 9238,2004-01-29,Nữ,Không,KV2,0.4,497,Thí sinh tự do
77822466223,Họ Tên 9239,2002-03-01,Nam,Không,KV2,1.02,778,Thí sinh không phải tự do
31773196071,Họ Tên 9240,2004-12-23,Nam,Không,KV2,0.5,317,Thí sinh không phải tự do
63241522373,Họ Tên 9241,2004-10-10,Nam,Đối tượng 2,KV3,0.06,632,Thí sinh không phải tự do
29334621719,Họ Tên 9242,2003-12-14,Nữ,Không,KV2,1.64,293,Thí sinh tự do
86187697906,Họ Tên 9243,2006-10-28,Nam,Đối tượng 2,KV2,1.88,861,Thí sinh tự do
10091983151,Họ Tên 9244,2002-02-25,Nam,Đối tượng 2,KV3,0.84,100,Thí sinh không phải tự do
30706964502,Họ Tên 9245,2006-07-09,Nữ,Không,KV2,1.72,307,Thí sinh tự do
50632082880,Họ Tên 9246,2003-07-28,Nam,Đối tượng 2,KV1,0.31,506,Thí sinh tự do
90231223092,Họ Tên 9247,2002-04-16,Nữ,Đối tượng 2,KV1,1.59,902,Thí sinh không phải tự do
19429787953,Họ Tên 9248,2006-11-12,Nữ,Đối tượng 2,KV2,0.19,194,Thí sinh tự do
45502981569,Họ Tên 9249,2003-06-17,Nam,Đối tượng 2,KV2,1.08,455,Thí sinh tự do
19816862410,Họ Tên 9250,2006-08-05,Nữ,Đối tượng 2,KV3,0.74,198,Thí sinh không phải tự do
85373999482,Họ Tên 9251,2006-11-02,Nam,Đối tượng 1,KV2,0.8,853,Thí sinh tự do
66642361955,Họ Tên 9252,2003-05-25,Nữ,Không,KV2,1.53,666,Thí sinh tự do
98993864137,Họ Tên 9253,2003-02-02,Nữ,Không,KV2,1.11,989,Thí sinh tự do
95820538461,Họ Tên 9254,2005-11-17,Nữ,Không,KV1,1.51,958,Thí sinh tự do
17815993904,Họ Tên 9255,2002-04-03,Nam,Đối tượng 1,KV3,0.05,178,Thí sinh tự do
47438867321,Họ Tên 9256,2004-02-17,Nữ,Không,KV3,0.58,474,Thí sinh tự do
46515500277,Họ Tên 9257,2002-10-30,Nữ,Đối tượng 2,KV2,1.24,465,Thí sinh không phải tự do
79540393040,Họ Tên 9258,2006-06-25,Nữ,Đối tượng 2,KV2,0.39,795,Thí sinh tự do
35849695076,Họ Tên 9259,2003-04-21,Nam,Đối tượng 1,KV2,1.96,358,Thí sinh không phải tự do
11176109409,Họ Tên 9260,2002-03-23,Nam,Đối tượng 1,KV2,0.31,111,Thí sinh không phải tự do
56692797469,Họ Tên 9261,2004-03-22,Nam,Đối tượng 2,KV3,0.47,566,Thí sinh tự do
17165267788,Họ Tên 9262,2006-05-26,Nam,Đối tượng 2,KV1,0.28,171,Thí sinh không phải tự do
35612898054,Họ Tên 9263,2002-08-18,Nữ,Đối tượng 2,KV1,0.81,356,Thí sinh tự do
27401159595,Họ Tên 9264,2006-10-18,Nam,Đối tượng 1,KV3,0.09,274,Thí sinh không phải tự do
91005229531,Họ Tên 9265,2006-02-16,Nữ,Không,KV2,0.4,910,Thí sinh tự do
39953518706,Họ Tên 9266,2005-07-13,Nữ,Không,KV2,0.65,399,Thí sinh không phải tự do
63978455284,Họ Tên 9267,2003-05-10,Nữ,Đối tượng 2,KV3,0.66,639,Thí sinh không phải tự do
74341210599,Họ Tên 9268,2004-07-07,Nam,Không,KV2,1.68,743,Thí sinh tự do
11464863838,Họ Tên 9269,2003-01-23,Nữ,Đối tượng 1,KV2,0.05,114,Thí sinh tự do
38966729719,Họ Tên 9270,2002-11-26,Nữ,Đối tượng 1,KV2,0.23,389,Thí sinh không phải tự do
73206847326,Họ Tên 9271,2003-12-30,Nam,Đối tượng 1,KV2,0.7,732,Thí sinh tự do
26081301841,Họ Tên 9272,2005-03-07,Nam,Đối tượng 2,KV1,0.2,260,Thí sinh không phải tự do
48661697334,Họ Tên 9273,2005-02-18,Nữ,Đối tượng 1,KV1,0.34,486,Thí sinh tự do
33298052156,Họ Tên 9274,2004-04-16,Nam,Đối tượng 1,KV2,0.22,332,Thí sinh không phải tự do
79145287751,Họ Tên 9275,2002-10-22,Nữ,Đối tượng 1,KV1,0.2,791,Thí sinh không phải tự do
94394360948,Họ Tên 9276,2005-10-30,Nữ,Không,KV1,0.58,943,Thí sinh không phải tự do
91421792176,Họ Tên 9277,2002-05-13,Nữ,Không,KV2,1.52,914,Thí sinh không phải tự do
43496022759,Họ Tên 9278,2003-11-09,Nam,Không,KV2,1.93,434,Thí sinh không phải tự do
45617466957,Họ Tên 9279,2003-06-22,Nam,Đối tượng 1,KV3,0.41,456,Thí sinh tự do
37279057856,Họ Tên 9280,2002-02-16,Nam,Không,KV2,0.02,372,Thí sinh không phải tự do
80249598426,Họ Tên 9281,2005-05-07,Nam,Đối tượng 2,KV3,1.0,802,Thí sinh không phải tự do
49323984806,Họ Tên 9282,2004-10-09,Nam,Không,KV3,0.35,493,Thí sinh không phải tự do
40792890292,Họ Tên 9283,2005-12-20,Nữ,Không,KV1,0.32,407,Thí sinh tự do
10376751360,Họ Tên 9284,2004-11-03,Nữ,Không,KV2,0.29,103,Thí sinh không phải tự do
18873089873,Họ Tên 9285,2002-09-23,Nữ,Đối tượng 2,KV1,0.69,188,Thí sinh không phải tự do
11535315343,Họ Tên 9286,2003-01-02,Nam,Không,KV1,0.85,115,Thí sinh không phải tự do
18749715849,Họ Tên 9287,2002-02-14,Nam,Đối tượng 1,KV3,0.29,187,Thí sinh tự do
61077283174,Họ Tên 9288,2006-07-26,Nam,Đối tượng 1,KV1,1.22,610,Thí sinh không phải tự do
10098975622,Họ Tên 9289,2005-03-16,Nam,Đối tượng 1,KV2,0.48,100,Thí sinh không phải tự do
49250756076,Họ Tên 9290,2004-01-30,Nam,Không,KV3,0.43,492,Thí sinh không phải tự do
71757938495,Họ Tên 9291,2003-07-31,Nam,Không,KV3,1.19,717,Thí sinh tự do
55045540706,Họ Tên 9292,2002-01-13,Nam,Đối tượng 1,KV3,0.55,550,Thí sinh không phải tự do
66274915588,Họ Tên 9293,2004-06-03,Nam,Đối tượng 2,KV2,1.62,662,Thí sinh tự do
31472833153,Họ Tên 9294,2006-01-14,Nam,Đối tượng 1,KV3,1.16,314,Thí sinh tự do
37345362262,Họ Tên 9295,2006-12-06,Nam,Đối tượng 2,KV2,1.23,373,Thí sinh tự do
25796341454,Họ Tên 9296,2004-08-16,Nam,Không,KV2,0.96,257,Thí sinh không phải tự do
26429344125,Họ Tên 9297,2005-05-11,Nữ,Không,KV1,1.68,264,Thí sinh tự do
71125664913,Họ Tên 9298,2005-12-23,Nam,Không,KV3,1.35,711,Thí sinh tự do
18674384594,Họ Tên 9299,2003-07-22,Nam,Đối tượng 1,KV2,0.87,186,Thí sinh tự do
87476587605,Họ Tên 9300,2005-07-16,Nam,Không,KV1,0.43,874,Thí sinh tự do
39086181896,Họ Tên 9301,2002-06-22,Nữ,Không,KV1,0.07,390,Thí sinh không phải tự do
64024888364,Họ Tên 9302,2002-06-21,Nam,Đối tượng 1,KV3,1.22,640,Thí sinh tự do
21969734571,Họ Tên 9303,2002-06-24,Nữ,Không,KV2,0.92,219,Thí sinh không phải tự do
61568214162,Họ Tên 9304,2004-12-14,Nam,Đối tượng 2,KV1,1.27,615,Thí sinh tự do
82035680305,Họ Tên 9305,2006-03-16,Nam,Đối tượng 2,KV1,0.22,820,Thí sinh tự do
92817906776,Họ Tên 9306,2002-11-21,Nam,Đối tượng 2,KV2,0.89,928,Thí sinh tự do
18090534259,Họ Tên 9307,2002-03-22,Nam,Đối tượng 1,KV3,1.36,180,Thí sinh tự do
23641123341,Họ Tên 9308,2002-11-06,Nữ,Đối tượng 2,KV1,0.21,236,Thí sinh tự do
50745090399,Họ Tên 9309,2002-03-09,Nữ,Không,KV2,0.76,507,Thí sinh tự do
97392165681,Họ Tên 9310,2004-05-21,Nữ,Đối tượng 2,KV3,1.23,973,Thí sinh không phải tự do
76232478663,Họ Tên 9311,2004-12-15,Nam,Đối tượng 1,KV3,0.6,762,Thí sinh không phải tự do
37117976125,Họ Tên 9312,2003-08-29,Nữ,Không,KV3,0.73,371,Thí sinh không phải tự do
21347120985,Họ Tên 9313,2003-08-01,Nam,Đối tượng 2,KV1,0.48,213,Thí sinh tự do
32173319504,Họ Tên 9314,2005-03-26,Nữ,Không,KV3,1.57,321,Thí sinh không phải tự do
16397268314,Họ Tên 9315,2004-09-30,Nam,Không,KV2,1.2,163,Thí sinh không phải tự do
61132062423,Họ Tên 9316,2004-07-08,Nữ,Không,KV3,1.2,611,Thí sinh tự do
21318412416,Họ Tên 9317,2002-08-19,Nam,Không,KV2,0.42,213,Thí sinh không phải tự do
45488995598,Họ Tên 9318,2006-08-22,Nam,Đối tượng 2,KV2,1.42,454,Thí sinh tự do
78154489056,Họ Tên 9319,2003-04-07,Nam,Không,KV2,0.22,781,Thí sinh tự do
27086549597,Họ Tên 9320,2006-01-18,Nữ,Đối tượng 1,KV2,1.87,270,Thí sinh không phải tự do
42064843687,Họ Tên 9321,2003-11-10,Nữ,Không,KV3,1.42,420,Thí sinh tự do
67949916261,Họ Tên 9322,2004-02-04,Nữ,Đối tượng 2,KV3,0.24,679,Thí sinh không phải tự do
45328421019,Họ Tên 9323,2002-10-25,Nữ,Không,KV2,1.62,453,Thí sinh không phải tự do
41983238662,Họ Tên 9324,2006-01-27,Nam,Đối tượng 2,KV1,1.36,419,Thí sinh không phải tự do
48279861987,Họ Tên 9325,2004-06-22,Nam,Đối tượng 2,KV3,0.96,482,Thí sinh tự do
46498813820,Họ Tên 9326,2006-03-18,Nữ,Đối tượng 2,KV2,1.56,464,Thí sinh không phải tự do
49339736933,Họ Tên 9327,2005-11-29,Nam,Đối tượng 1,KV3,1.14,493,Thí sinh không phải tự do
34483360742,Họ Tên 9328,2003-03-13,Nam,Đối tượng 1,KV2,1.07,344,Thí sinh không phải tự do
92872440505,Họ Tên 9329,2006-12-26,Nam,Đối tượng 1,KV1,1.96,928,Thí sinh tự do
51977599235,Họ Tên 9330,2004-02-09,Nữ,Đối tượng 2,KV3,0.43,519,Thí sinh tự do
10523908812,Họ Tên 9331,2002-07-01,Nữ,Đối tượng 2,KV2,0.19,105,Thí sinh không phải tự do
51156931057,Họ Tên 9332,2004-11-30,Nam,Đối tượng 1,KV3,1.97,511,Thí sinh tự do
47693582071,Họ Tên 9333,2003-10-31,Nam,Đối tượng 1,KV1,1.14,476,Thí sinh tự do
17262512856,Họ Tên 9334,2003-04-01,Nam,Đối tượng 2,KV3,0.51,172,Thí sinh tự do
27959993472,Họ Tên 9335,2003-01-06,Nam,Không,KV1,2.0,279,Thí sinh không phải tự do
79579886493,Họ Tên 9336,2004-03-09,Nam,Đối tượng 1,KV2,0.27,795,Thí sinh không phải tự do
94538737785,Họ Tên 9337,2004-12-28,Nam,Đối tượng 1,KV2,0.28,945,Thí sinh tự do
43607316234,Họ Tên 9338,2003-11-23,Nữ,Đối tượng 1,KV2,1.03,436,Thí sinh tự do
74933053338,Họ Tên 9339,2002-10-03,Nữ,Đối tượng 1,KV1,1.29,749,Thí sinh tự do
34292725451,Họ Tên 9340,2004-02-08,Nam,Không,KV2,1.65,342,Thí sinh không phải tự do
95662631777,Họ Tên 9341,2003-09-08,Nam,Đối tượng 1,KV1,1.31,956,Thí sinh tự do
80256641631,Họ Tên 9342,2002-06-14,Nam,Đối tượng 2,KV2,0.54,802,Thí sinh tự do
76691164913,Họ Tên 9343,2004-09-16,Nam,Không,KV3,1.25,766,Thí sinh tự do
86290996656,Họ Tên 9344,2002-04-08,Nam,Đối tượng 2,KV2,0.81,862,Thí sinh tự do
49471273318,Họ Tên 9345,2006-01-30,Nữ,Đối tượng 1,KV1,1.75,494,Thí sinh tự do
80226131186,Họ Tên 9346,2002-02-25,Nữ,Đối tượng 2,KV2,0.39,802,Thí sinh tự do
65087628600,Họ Tên 9347,2002-05-01,Nam,Đối tượng 1,KV2,0.14,650,Thí sinh tự do
82211385056,Họ Tên 9348,2006-12-11,Nam,Đối tượng 2,KV2,0.64,822,Thí sinh không phải tự do
27291917521,Họ Tên 9349,2005-12-01,Nữ,Không,KV1,0.88,272,Thí sinh tự do
99003042975,Họ Tên 9350,2002-06-29,Nữ,Đối tượng 2,KV1,0.69,990,Thí sinh không phải tự do
80222218940,Họ Tên 9351,2003-11-18,Nam,Đối tượng 1,KV2,0.1,802,Thí sinh không phải tự do
18866410568,Họ Tên 9352,2003-10-16,Nam,Đối tượng 1,KV2,0.62,188,Thí sinh không phải tự do
24726252652,Họ Tên 9353,2005-10-15,Nữ,Không,KV1,1.7,247,Thí sinh không phải tự do
19644456746,Họ Tên 9354,2002-06-08,Nữ,Không,KV1,0.77,196,Thí sinh không phải tự do
29215840924,Họ Tên 9355,2005-04-21,Nữ,Đối tượng 1,KV3,0.51,292,Thí sinh không phải tự do
94479483993,Họ Tên 9356,2005-10-25,Nam,Đối tượng 2,KV1,0.76,944,Thí sinh tự do
38236398644,Họ Tên 9357,2006-12-06,Nam,Đối tượng 2,KV1,1.61,382,Thí sinh tự do
22842680793,Họ Tên 9358,2003-10-12,Nam,Đối tượng 1,KV1,1.65,228,Thí sinh không phải tự do
91437563007,Họ Tên 9359,2002-06-14,Nữ,Không,KV3,1.36,914,Thí sinh tự do
29747143213,Họ Tên 9360,2006-07-20,Nữ,Đối tượng 2,KV1,0.37,297,Thí sinh tự do
22034873048,Họ Tên 9361,2002-08-08,Nữ,Đối tượng 2,KV3,1.42,220,Thí sinh tự do
80965717135,Họ Tên 9362,2004-05-02,Nam,Đối tượng 1,KV2,1.04,809,Thí sinh không phải tự do
29141308156,Họ Tên 9363,2005-05-15,Nam,Đối tượng 1,KV2,1.0,291,Thí sinh không phải tự do
80404817608,Họ Tên 9364,2002-02-28,Nữ,Không,KV2,1.95,804,Thí sinh tự do
44703530550,Họ Tên 9365,2006-01-25,Nam,Không,KV1,1.97,447,Thí sinh tự do
82415472735,Họ Tên 9366,2002-05-19,Nam,Đối tượng 1,KV1,1.04,824,Thí sinh tự do
17830207611,Họ Tên 9367,2002-08-15,Nam,Đối tượng 1,KV2,1.09,178,Thí sinh không phải tự do
83230007082,Họ Tên 9368,2002-06-30,Nam,Không,KV1,0.75,832,Thí sinh không phải tự do
25732695786,Họ Tên 9369,2002-10-26,Nữ,Không,KV1,1.69,257,Thí sinh không phải tự do
92816762456,Họ Tên 9370,2004-01-07,Nam,Đối tượng 1,KV1,0.57,928,Thí sinh tự do
57947471694,Họ Tên 9371,2005-08-09,Nam,Đối tượng 2,KV1,0.71,579,Thí sinh tự do
98902826736,Họ Tên 9372,2002-02-24,Nam,Không,KV3,1.93,989,Thí sinh không phải tự do
69316149703,Họ Tên 9373,2002-09-30,Nữ,Đối tượng 2,KV3,1.26,693,Thí sinh tự do
20477786276,Họ Tên 9374,2002-05-18,Nam,Đối tượng 2,KV2,0.11,204,Thí sinh không phải tự do
43937352547,Họ Tên 9375,2004-11-20,Nam,Đối tượng 1,KV2,1.56,439,Thí sinh không phải tự do
20061303099,Họ Tên 9376,2004-11-29,Nam,Không,KV1,0.48,200,Thí sinh tự do
60113812807,Họ Tên 9377,2004-08-07,Nữ,Đối tượng 1,KV2,1.71,601,Thí sinh không phải tự do
40422285326,Họ Tên 9378,2003-09-12,Nam,Đối tượng 1,KV1,1.77,404,Thí sinh tự do
85435116253,Họ Tên 9379,2002-11-08,Nữ,Đối tượng 1,KV2,1.45,854,Thí sinh tự do
79185737591,Họ Tên 9380,2003-08-28,Nữ,Đối tượng 2,KV3,1.2,791,Thí sinh không phải tự do
47248075846,Họ Tên 9381,2002-01-24,Nam,Đối tượng 1,KV2,0.49,472,Thí sinh tự do
92933225159,Họ Tên 9382,2003-12-07,Nữ,Đối tượng 1,KV2,1.65,929,Thí sinh tự do
22914484599,Họ Tên 9383,2002-08-13,Nam,Đối tượng 1,KV1,1.67,229,Thí sinh tự do
67640511643,Họ Tên 9384,2005-10-17,Nam,Đối tượng 2,KV3,0.83,676,Thí sinh không phải tự do
84495004065,Họ Tên 9385,2003-07-18,Nam,Đối tượng 2,KV3,1.44,844,Thí sinh tự do
58403224383,Họ Tên 9386,2003-07-24,Nữ,Đối tượng 2,KV3,1.57,584,Thí sinh không phải tự do
97823141016,Họ Tên 9387,2004-01-23,Nữ,Đối tượng 2,KV2,0.05,978,Thí sinh tự do
19453800818,Họ Tên 9388,2003-05-04,Nữ,Đối tượng 1,KV3,0.52,194,Thí sinh không phải tự do
33218163795,Họ Tên 9389,2002-04-19,Nam,Đối tượng 1,KV3,1.13,332,Thí sinh tự do
89384392668,Họ Tên 9390,2004-07-02,Nữ,Đối tượng 2,KV3,0.07,893,Thí sinh không phải tự do
28515207661,Họ Tên 9391,2003-10-30,Nữ,Không,KV3,0.17,285,Thí sinh tự do
44245292557,Họ Tên 9392,2003-10-17,Nữ,Đối tượng 1,KV3,1.39,442,Thí sinh tự do
61621032963,Họ Tên 9393,2004-10-16,Nam,Đối tượng 1,KV2,0.37,616,Thí sinh không phải tự do
20128142637,Họ Tên 9394,2002-05-31,Nữ,Đối tượng 1,KV2,0.83,201,Thí sinh không phải tự do
20101820829,Họ Tên 9395,2003-09-29,Nam,Không,KV3,1.82,201,Thí sinh không phải tự do
10692572718,Họ Tên 9396,2003-05-06,Nam,Không,KV2,1.43,106,Thí sinh tự do
16090692950,Họ Tên 9397,2003-05-13,Nam,Không,KV3,1.09,160,Thí sinh không phải tự do
25229129664,Họ Tên 9398,2005-09-06,Nam,Đối tượng 1,KV3,0.91,252,Thí sinh không phải tự do
66664023608,Họ Tên 9399,2002-10-02,Nam,Đối tượng 2,KV3,1.16,666,Thí sinh tự do
96136225796,Họ Tên 9400,2006-12-10,Nam,Đối tượng 2,KV3,1.39,961,Thí sinh tự do
89406768692,Họ Tên 9401,2005-09-26,Nam,Đối tượng 1,KV2,0.26,894,Thí sinh tự do
89165744179,Họ Tên 9402,2006-07-10,Nữ,Đối tượng 1,KV1,0.32,891,Thí sinh không phải tự do
13367701028,Họ Tên 9403,2002-08-22,Nữ,Đối tượng 2,KV2,0.86,133,Thí sinh tự do
43843565678,Họ Tên 9404,2006-05-18,Nữ,Không,KV2,0.53,438,Thí sinh tự do
98974224531,Họ Tên 9405,2003-12-13,Nam,Đối tượng 1,KV3,1.05,989,Thí sinh không phải tự do
31329599535,Họ Tên 9406,2006-11-04,Nữ,Đối tượng 2,KV3,1.41,313,Thí sinh không phải tự do
34717829003,Họ Tên 9407,2003-09-06,Nam,Không,KV3,1.98,347,Thí sinh tự do
93152488802,Họ Tên 9408,2006-11-04,Nam,Đối tượng 2,KV2,1.82,931,Thí sinh không phải tự do
86783856212,Họ Tên 9409,2006-09-05,Nữ,Đối tượng 2,KV3,1.35,867,Thí sinh tự do
42657652362,Họ Tên 9410,2002-02-07,Nữ,Đối tượng 2,KV2,1.37,426,Thí sinh không phải tự do
79812007718,Họ Tên 9411,2003-06-15,Nữ,Đối tượng 2,KV3,0.1,798,Thí sinh tự do
